,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
133,TC194007,Oxlip,0531,B,2,1940-08-26 12:00:00,950.67,-72.8,29.18,1940-08-26 12:00:00,1940-08-18 00:00:00,950.67,-72.8,29.18,1940-08-15 12:00:00,1010.13,-29.75,11.68,1940-09-03 06:00:00,977.18,-40.63,56.15,1009.66,-43.74,14.63,1940-09-01 00:00:00,968.91,-57.86,44.99,1940-09-01 12:00:00,971.99,-51.13,50.61
134,TC194008,Rodri,0535,B,2,1940-09-10 06:00:00,970.77,-52.79,42.91,1940-09-08 12:00:00,1940-08-28 06:00:00,971.48,-67.88,27.98,1940-08-28 06:00:00,1008.74,-14.2,10.47,1940-09-11 06:00:00,983.04,-32.4,54.41,1008.74,-14.2,10.47,1940-09-09 18:00:00,975.47,-60.53,38.74,1940-09-11 00:00:00,983.11,-38.13,51.21
135,TC194012,Angela,0540,B,2,1940-09-23 00:00:00,990.98,-60.72,27.57,1940-09-23 00:00:00,1940-09-20 18:00:00,990.98,-60.72,27.57,1940-09-20 18:00:00,1008.19,-51.86,15.58,1940-09-26 18:00:00,1007.29,-24.0,44.25,1008.19,-51.86,15.58,1940-09-25 12:00:00,1008.35,-48.85,46.74,1940-09-25 18:00:00,1008.25,-43.25,47.5
136,TC194013,Bernardo,0541,B,2,1940-09-27 06:00:00,987.43,-80.05,32.9,1940-09-27 06:00:00,1940-09-23 06:00:00,987.43,-80.05,32.9,1940-09-23 06:00:00,1000.91,-78.99,19.29,1940-09-28 12:00:00,995.84,-68.75,40.0,1000.91,-78.99,19.29,1940-09-27 12:00:00,993.47,-79.19,34.26,1940-09-28 00:00:00,995.21,-75.44,37.16
137,TC194016,Derrick,0545,B,2,1940-10-16 06:00:00,950.15,-38.38,27.99,1940-10-16 06:00:00,1940-10-11 00:00:00,950.15,-38.38,27.99,1940-10-11 00:00:00,1000.93,-33.4,30.84,1940-10-21 12:00:00,986.86,-31.15,51.63,1000.93,-33.4,30.84,1940-10-20 06:00:00,983.08,-31.86,49.71,1940-10-20 12:00:00,986.55,-26.53,51.93
138,TC194210,Melody,0653,B,2,1942-12-13 18:00:00,955.46,-48.69,29.52,1942-12-13 18:00:00,1942-12-11 12:00:00,955.46,-48.69,29.52,1942-12-11 12:00:00,990.49,-53.44,24.56,1942-12-16 12:00:00,980.12,-23.79,59.69,990.49,-53.44,24.56,1942-12-15 00:00:00,961.14,-46.49,43.85,1942-12-15 12:00:00,970.7,-44.45,49.89
139,TC194303,Rachel,0679,B,2,1943-09-01 18:00:00,894.09,-66.8,20.87,1943-09-01 18:00:00,1943-08-26 00:00:00,894.09,-66.8,20.87,1943-08-25 00:00:00,1008.81,-30.72,12.24,1943-09-09 12:00:00,971.93,-46.75,54.75,1008.79,-34.42,13.04,1943-09-05 18:00:00,932.19,-71.04,31.75,1943-09-08 18:00:00,968.71,-51.01,50.86
140,TC194306,Victoria,0686,B,2,1943-10-26 06:00:00,962.41,-65.46,37.21,1943-10-25 00:00:00,1943-10-20 12:00:00,984.31,-69.18,27.43,1943-10-20 12:00:00,1006.27,-52.83,14.38,1943-10-28 12:00:00,993.4,-40.0,48.75,1006.27,-52.83,14.38,1943-10-25 06:00:00,982.05,-68.27,28.89,1943-10-27 12:00:00,975.88,-57.78,45.86
141,TC194307,Yoshi,0690,B,2,1943-11-15 12:00:00,965.86,-15.5,54.75,1943-11-08 06:00:00,1943-11-07 12:00:00,995.38,-22.61,35.52,1943-11-07 12:00:00,997.57,-21.16,36.22,1943-11-15 12:00:00,965.86,-15.5,54.75,997.57,-21.16,36.22,1943-11-13 12:00:00,996.32,-33.75,46.5,1943-11-13 18:00:00,994.35,-32.0,46.75
142,TC194308,Antoine,0692,B,2,1943-11-18 00:00:00,966.64,-33.4,40.26,1943-11-18 00:00:00,1943-11-13 12:00:00,966.64,-33.4,40.26,1943-11-12 06:00:00,998.16,-51.88,40.56,1943-11-20 06:00:00,988.69,-10.75,41.75,995.49,-52.37,37.51,1943-11-19 18:00:00,984.46,-18.11,39.45,1943-11-20 00:00:00,987.29,-14.25,40.58
143,TC194402,Brenda,0714,B,2,1944-04-26 00:00:00,983.37,-1.75,55.75,1944-04-19 06:00:00,1944-04-19 00:00:00,993.74,-38.36,36.92,1944-04-19 00:00:00,995.13,-38.78,37.76,1944-04-26 00:00:00,983.37,-1.75,55.75,995.13,-38.78,37.76,1944-04-22 12:00:00,998.94,-29.79,35.37,1944-04-23 06:00:00,998.28,-26.61,35.14
144,TC194405,Ederson,0725,B,2,1944-08-20 12:00:00,959.3,-94.54,28.65,1944-08-20 12:00:00,1944-08-12 06:00:00,959.3,-94.54,28.65,1944-08-12 06:00:00,1006.07,-77.05,15.66,1944-08-26 12:00:00,1007.96,-84.75,38.75,1006.07,-77.05,15.66,1944-08-23 18:00:00,1001.43,-93.03,37.77,1944-08-24 06:00:00,998.79,-87.99,40.32
145,TC194409,Gwyneth,0732,B,2,1944-09-03 12:00:00,987.08,-72.7,30.69,1944-09-03 12:00:00,1944-08-29 12:00:00,987.08,-72.7,30.69,1944-08-29 12:00:00,1009.38,-58.69,19.38,1944-09-11 00:00:00,990.07,-30.13,48.54,1009.38,-58.69,19.38,1944-09-09 00:00:00,995.05,-60.42,35.8,1944-09-09 12:00:00,988.85,-54.69,33.88
146,TC194410,Isaac,0735,B,2,1944-09-21 06:00:00,915.01,-53.45,21.79,1944-09-21 06:00:00,1944-09-17 00:00:00,915.01,-53.45,21.79,1944-09-15 18:00:00,1006.74,-15.17,18.8,1944-09-26 18:00:00,982.89,-59.32,57.02,1002.94,-22.51,17.51,1944-09-24 00:00:00,947.81,-61.05,35.25,1944-09-26 06:00:00,974.7,-61.41,52.62
147,TC194501,Laurel,0768,B,2,1945-05-18 12:00:00,997.13,-79.49,32.61,1945-05-16 12:00:00,1945-05-16 06:00:00,999.67,-86.4,23.99,1945-05-16 06:00:00,1000.55,-87.11,24.71,1945-05-21 00:00:00,1005.23,-66.75,44.75,1000.55,-87.11,24.71,1945-05-18 06:00:00,997.29,-80.61,31.21,1945-05-19 00:00:00,1004.6,-77.19,34.72
148,TC194503,Micah,0775,B,2,1945-07-30 18:00:00,967.64,-62.27,39.92,1945-07-30 18:00:00,1945-07-27 00:00:00,967.64,-62.27,39.92,1945-07-27 00:00:00,1004.48,-68.16,26.01,1945-08-02 06:00:00,992.65,-32.07,57.98,1004.48,-68.16,26.01,1945-08-01 06:00:00,986.45,-45.0,51.07,1945-08-01 18:00:00,991.62,-38.08,55.24
149,TC194509,Seldoen,0790,B,2,1945-10-12 06:00:00,985.09,-21.71,40.19,1945-10-12 06:00:00,1945-10-12 06:00:00,985.09,-21.71,40.19,1945-10-12 06:00:00,985.09,-21.71,40.19,1945-10-15 12:00:00,998.53,-10.34,42.07,985.09,-21.71,40.19,1945-10-14 18:00:00,996.44,-16.8,41.04,1945-10-15 00:00:00,997.32,-14.93,41.57
150,TC194511,Vincent,0795,B,2,1945-11-05 00:00:00,969.29,-40.31,53.55,1945-11-03 06:00:00,1945-11-01 06:00:00,992.47,-45.0,39.28,1945-10-31 18:00:00,999.39,-43.25,32.39,1945-11-06 06:00:00,975.66,-25.93,59.71,995.68,-41.21,32.69,1945-11-03 12:00:00,986.2,-45.84,41.92,1945-11-05 18:00:00,971.58,-31.55,58.68
151,TC194601,Zoe,0808,B,2,1946-01-20 18:00:00,990.02,-35.75,41.5,1946-01-19 18:00:00,1946-01-17 12:00:00,997.29,-43.09,33.98,1946-01-17 12:00:00,1008.62,-42.49,29.47,1946-01-20 18:00:00,990.02,-35.75,41.5,1008.62,-42.49,29.47,1946-01-20 00:00:00,995.21,-42.17,35.48,1946-01-20 06:00:00,993.85,-40.79,36.66
152,TC194602,Alice,0811,B,2,1946-02-10 06:00:00,979.99,-46.94,32.05,1946-02-10 06:00:00,1946-02-04 18:00:00,979.99,-46.94,32.05,1946-02-04 18:00:00,1007.92,-43.81,27.83,1946-02-12 18:00:00,1012.71,-20.25,49.5,1007.92,-43.81,27.83,1946-02-12 00:00:00,1006.43,-36.16,47.06,1946-02-12 06:00:00,1008.4,-30.81,48.66
153,TC194606,Candy,0838,B,2,1946-08-17 12:00:00,914.56,-74.24,28.47,1946-08-17 12:00:00,1946-08-09 06:00:00,914.56,-74.24,28.47,1946-08-09 06:00:00,1005.81,-23.43,13.7,1946-08-24 06:00:00,1010.83,-54.75,46.5,1005.81,-23.43,13.7,1946-08-21 00:00:00,1000.34,-77.13,43.21,1946-08-21 00:00:00,1000.34,-77.13,43.21
154,TC194608,Dylan,0846,B,2,1946-09-22 18:00:00,934.21,-44.97,30.15,1946-09-22 18:00:00,1946-09-14 18:00:00,934.21,-44.97,30.15,1946-09-13 00:00:00,1006.6,-15.34,11.22,1946-09-26 06:00:00,1008.17,-5.75,39.25,1005.18,-25.73,15.78,1946-09-23 12:00:00,962.58,-36.36,31.89,1946-09-25 06:00:00,994.21,-16.25,35.0
155,TC194704,Ivy,0912,B,2,1947-10-30 18:00:00,978.89,-20.22,44.73,1947-10-30 18:00:00,1947-10-30 00:00:00,978.89,-20.22,44.73,1947-10-29 00:00:00,992.28,-38.04,41.39,1947-11-01 12:00:00,982.04,-5.0,54.0,983.19,-28.38,43.84,1947-11-01 00:00:00,985.36,-6.85,49.27,1947-11-01 00:00:00,985.36,-6.85,49.27
156,TC194801,Luigi,0929,B,2,1948-01-30 18:00:00,997.34,-56.02,27.34,1948-01-30 18:00:00,1948-01-30 06:00:00,997.34,-56.02,27.34,1948-01-30 06:00:00,1001.43,-54.77,26.85,1948-02-04 18:00:00,1007.72,-20.25,48.5,1001.43,-54.77,26.85,1948-02-02 12:00:00,1001.62,-51.82,35.3,1948-02-03 06:00:00,1000.77,-44.25,41.0
157,TC194803,Michelle,0948,B,2,1948-08-07 18:00:00,998.17,-59.77,23.1,1948-08-07 18:00:00,1948-08-05 00:00:00,998.17,-59.77,23.1,1948-07-31 00:00:00,1008.89,-26.27,9.69,1948-08-13 18:00:00,1003.12,-40.5,54.0,1009.09,-46.55,14.77,1948-08-12 00:00:00,1008.0,-61.88,42.09,1948-08-13 00:00:00,1006.79,-52.5,50.0
158,TC194805,Phil,0952,B,2,1948-09-20 12:00:00,941.05,-44.34,20.11,1948-09-20 12:00:00,1948-09-12 00:00:00,941.05,-44.34,20.11,1948-09-11 00:00:00,1006.9,-19.99,11.57,1948-09-28 18:00:00,953.51,-13.94,59.9,1009.52,-25.15,11.71,1948-09-26 06:00:00,970.25,-35.37,41.29,1948-09-28 00:00:00,942.16,-20.47,56.59
159,TC194806,Risa,0956,B,2,1948-10-07 06:00:00,947.16,-31.45,29.39,1948-10-07 06:00:00,1948-10-01 12:00:00,947.16,-31.45,29.39,1948-09-30 18:00:00,1012.63,-40.69,38.97,1948-10-12 18:00:00,1010.65,-11.25,41.75,1011.49,-36.02,37.72,1948-10-11 06:00:00,994.2,-26.52,40.91,1948-10-12 12:00:00,1008.91,-12.75,42.25
160,TC194907,Colin,1022,B,2,1949-11-17 12:00:00,977.22,-75.76,17.44,1949-11-17 12:00:00,1949-11-15 06:00:00,977.22,-75.76,17.44,1949-11-14 18:00:00,1005.46,-79.53,12.18,1949-11-23 06:00:00,1011.65,-51.0,32.0,1004.75,-78.35,12.78,1949-11-20 12:00:00,1005.59,-67.75,26.5,1949-11-21 00:00:00,1006.92,-65.75,27.5
161,TC195002,Flavia,1038,B,2,1950-05-14 12:00:00,982.29,-35.89,39.01,1950-05-14 12:00:00,1950-05-13 18:00:00,982.29,-35.89,39.01,1950-05-13 18:00:00,983.97,-39.14,41.4,1950-05-18 00:00:00,1010.65,-30.75,55.25,983.97,-39.14,41.4,1950-05-16 18:00:00,1001.45,-25.0,47.0,1950-05-17 12:00:00,1007.2,-27.75,52.0
162,TC195003,Harrison,1046,B,2,1950-08-17 06:00:00,950.86,-65.97,34.48,1950-08-17 06:00:00,1950-08-12 18:00:00,950.86,-65.97,34.48,1950-08-12 18:00:00,1008.43,-57.93,22.73,1950-08-19 12:00:00,991.67,-51.0,52.0,1008.43,-57.93,22.73,1950-08-17 12:00:00,951.21,-65.89,36.07,1950-08-18 18:00:00,987.36,-62.55,45.92
163,TC195004,Janet,1047,B,2,1950-09-07 06:00:00,960.13,-50.67,37.15,1950-09-06 12:00:00,1950-08-23 06:00:00,962.47,-56.92,35.68,1950-08-23 06:00:00,1002.72,-26.4,9.42,1950-09-10 12:00:00,991.02,-14.25,56.5,1002.72,-26.4,9.42,1950-09-06 18:00:00,960.99,-54.84,36.34,1950-09-10 00:00:00,988.46,-24.57,50.88
164,TC195006,Lydia,1051,B,2,1950-09-12 06:00:00,940.87,-52.43,28.16,1950-09-12 06:00:00,1950-09-05 06:00:00,940.87,-52.43,28.16,1950-09-05 06:00:00,1006.24,-28.5,17.2,1950-09-21 00:00:00,975.42,-13.25,54.5,1006.24,-28.5,17.2,1950-09-17 12:00:00,969.86,-49.94,40.86,1950-09-20 18:00:00,974.02,-14.0,52.0
165,TC195008,Nicole,1054,B,2,1950-10-08 18:00:00,948.26,-57.85,39.06,1950-10-08 18:00:00,1950-10-03 00:00:00,948.26,-57.85,39.06,1950-10-03 00:00:00,1009.37,-60.58,21.81,1950-10-12 00:00:00,999.72,-34.5,43.25,1009.37,-60.58,21.81,1950-10-10 00:00:00,978.26,-54.97,47.07,1950-10-10 06:00:00,989.46,-53.26,47.84
166,TC195009,Quinn,1056,B,2,1950-10-25 06:00:00,975.57,-79.78,23.25,1950-10-25 06:00:00,1950-10-14 12:00:00,975.57,-79.78,23.25,1950-10-14 00:00:00,1006.44,-14.56,12.72,1950-10-29 00:00:00,1006.37,-78.75,24.5,1002.27,-18.3,14.26,1950-10-28 06:00:00,1004.02,-81.21,23.79,1950-10-28 18:00:00,1006.47,-79.47,24.67
167,TC195104,Tony,1090,B,2,1951-07-29 00:00:00,984.22,-64.52,39.97,1951-07-29 00:00:00,1951-07-25 18:00:00,984.22,-64.52,39.97,1951-07-25 18:00:00,1009.84,-78.45,31.43,1951-08-04 12:00:00,1001.68,-2.75,49.25,1009.84,-78.45,31.43,1951-08-04 00:00:00,998.57,-8.5,49.25,1951-08-04 12:00:00,1001.68,-2.75,49.25
168,TC195203,David,1132,B,2,1952-05-27 06:00:00,985.43,-57.25,43.75,1952-05-22 00:00:00,1952-05-19 06:00:00,992.7,-83.4,28.23,1952-05-19 06:00:00,1003.9,-80.28,21.94,1952-05-27 06:00:00,985.43,-57.25,43.75,1003.9,-80.28,21.94,1952-05-25 18:00:00,1002.11,-74.5,38.47,1952-05-26 06:00:00,1000.09,-69.99,39.56
169,TC195206,Frederick,1145,B,2,1952-09-05 00:00:00,990.55,-24.0,48.0,1952-09-03 00:00:00,1952-08-30 18:00:00,992.44,-57.08,44.07,1952-08-30 18:00:00,1012.66,-65.31,29.92,1952-09-05 00:00:00,990.55,-24.0,48.0,1012.66,-65.31,29.92,1952-09-03 12:00:00,997.81,-51.89,47.23,1952-09-04 00:00:00,997.93,-44.12,48.25
170,TC195208,Hope,1147,B,2,1952-09-14 18:00:00,908.07,-69.17,28.75,1952-09-14 18:00:00,1952-09-05 00:00:00,908.07,-69.17,28.75,1952-09-04 06:00:00,1005.38,-26.33,11.77,1952-09-19 12:00:00,994.35,-64.11,48.14,1006.12,-32.03,11.9,1952-09-17 00:00:00,923.77,-66.69,37.05,1952-09-19 00:00:00,980.45,-67.8,47.8
171,TC195209,Jacob,1152,B,2,1952-10-09 06:00:00,960.4,-41.57,57.47,1952-10-07 18:00:00,1952-09-29 00:00:00,970.01,-44.82,41.23,1952-09-29 00:00:00,993.34,-58.32,37.62,1952-10-10 00:00:00,965.51,-45.88,59.04,993.34,-58.32,37.62,1952-10-08 00:00:00,967.34,-43.24,43.94,1952-10-09 12:00:00,961.75,-43.55,58.12
172,TC195210,Katrina,1153,B,2,1952-10-20 06:00:00,971.04,-80.25,24.75,1952-10-20 06:00:00,1952-10-08 06:00:00,971.04,-80.25,24.75,1952-10-06 06:00:00,1008.08,-77.2,8.82,1952-10-21 06:00:00,981.92,-73.81,36.57,1007.71,-81.69,11.66,1952-10-20 12:00:00,984.39,-78.36,26.45,1952-10-21 06:00:00,981.92,-73.81,36.57
173,TC195214,Nicholas,1160,B,2,1952-11-04 12:00:00,948.63,-78.39,23.63,1952-11-04 12:00:00,1952-10-30 00:00:00,948.63,-78.39,23.63,1952-10-29 00:00:00,1006.59,-75.33,12.8,1952-11-09 00:00:00,991.13,-52.56,49.43,1005.48,-75.09,13.81,1952-11-05 12:00:00,975.0,-76.54,28.47,1952-11-08 00:00:00,987.07,-68.46,40.65
174,TC195305,William,1197,B,2,1953-08-21 06:00:00,938.04,-54.74,36.61,1953-08-21 06:00:00,1953-08-08 12:00:00,938.04,-54.74,36.61,1953-08-08 12:00:00,1008.79,-28.75,12.29,1953-08-26 06:00:00,965.06,-5.52,59.89,1008.79,-28.75,12.29,1953-08-23 00:00:00,963.02,-53.12,44.42,1953-08-23 18:00:00,983.61,-45.87,49.03
175,TC195306,Andy,1199,B,2,1953-09-05 00:00:00,945.45,-70.88,36.91,1953-09-05 00:00:00,1953-08-21 00:00:00,945.45,-70.88,36.91,1953-08-21 00:00:00,1006.78,-34.73,10.27,1953-09-07 18:00:00,978.82,-57.98,55.95,1006.78,-34.73,10.27,1953-09-07 00:00:00,979.33,-64.6,47.44,1953-09-07 00:00:00,979.33,-64.6,47.44
176,TC195401,Demi,1229,B,2,1954-03-17 06:00:00,977.2,-50.18,39.17,1954-03-17 06:00:00,1954-03-16 12:00:00,977.2,-50.18,39.17,1954-03-16 12:00:00,988.14,-56.15,38.74,1954-03-21 18:00:00,1001.51,-8.0,45.75,988.14,-56.15,38.74,1954-03-20 12:00:00,985.82,-19.18,43.72,1954-03-21 12:00:00,999.37,-10.5,44.5
177,TC195402,Erik,1235,B,2,1954-05-29 00:00:00,995.78,-90.62,25.37,1954-05-29 00:00:00,1954-05-25 06:00:00,995.78,-90.62,25.37,1954-05-25 06:00:00,1007.25,-87.96,20.11,1954-06-01 06:00:00,1001.26,-76.0,31.0,1007.25,-87.96,20.11,1954-05-31 06:00:00,1004.65,-86.23,27.5,1954-05-31 18:00:00,1003.94,-81.29,29.96
178,TC195410,Hubert,1258,B,2,1954-10-15 06:00:00,949.54,-52.55,19.69,1954-10-15 06:00:00,1954-10-09 12:00:00,949.54,-52.55,19.69,1954-10-07 06:00:00,1004.66,-14.48,7.8,1954-10-22 18:00:00,967.66,-47.67,58.76,1008.33,-30.18,10.33,1954-10-22 00:00:00,975.06,-31.79,50.59,1954-10-22 18:00:00,967.66,-47.67,58.76
179,TC195412,Julie,1270,B,2,1954-12-17 18:00:00,987.33,-22.98,35.94,1954-12-17 18:00:00,1954-12-15 06:00:00,987.33,-22.98,35.94,1954-12-15 06:00:00,987.96,-28.66,42.64,1954-12-20 00:00:00,1012.37,-38.25,28.75,987.96,-28.66,42.64,1954-12-19 06:00:00,1002.9,-33.5,33.5,1954-12-19 12:00:00,1007.31,-35.25,32.0
180,TC195507,Shannon,1299,B,2,1955-08-28 06:00:00,907.14,-69.48,23.4,1955-08-28 06:00:00,1955-08-23 12:00:00,907.14,-69.48,23.4,1955-08-23 12:00:00,1004.77,-42.24,11.79,1955-09-04 18:00:00,987.45,-61.25,50.75,1004.77,-42.24,11.79,1955-09-03 06:00:00,1003.29,-81.57,43.26,1955-09-03 06:00:00,1003.29,-81.57,43.26
181,TC195511,Anna,1307,B,2,1955-10-11 06:00:00,987.89,-80.08,20.76,1955-10-11 06:00:00,1955-10-08 18:00:00,987.89,-80.08,20.76,1955-10-08 18:00:00,1006.92,-83.19,13.05,1955-10-14 06:00:00,1003.91,-53.0,49.25,1006.92,-83.19,13.05,1955-10-12 18:00:00,998.37,-70.17,32.3,1955-10-13 00:00:00,1000.1,-68.88,34.91
182,TC195606,Cissy,1348,B,2,1956-08-17 18:00:00,964.32,-56.86,41.4,1956-08-16 12:00:00,1956-08-14 00:00:00,974.01,-64.15,37.88,1956-08-14 00:00:00,1007.95,-76.25,33.01,1956-08-20 12:00:00,988.93,-38.94,58.47,1007.95,-76.25,33.01,1956-08-16 18:00:00,969.5,-62.83,38.53,1956-08-19 12:00:00,986.86,-42.99,49.98
183,TC195607,Dominic,1351,B,2,1956-08-27 12:00:00,932.86,-62.49,39.82,1956-08-27 00:00:00,1956-08-21 06:00:00,936.72,-64.17,36.58,1956-08-21 00:00:00,1008.16,-48.7,16.38,1956-08-30 00:00:00,950.54,-32.95,59.76,1008.4,-49.78,16.59,1956-08-27 06:00:00,937.87,-63.39,38.26,1956-08-29 18:00:00,945.62,-36.32,58.7
184,TC195614,John,1361,B,2,1956-10-04 12:00:00,995.73,-85.14,18.24,1956-10-04 12:00:00,1956-09-25 12:00:00,995.73,-85.14,18.24,1956-09-25 12:00:00,1005.36,-80.67,14.74,1956-10-07 18:00:00,1004.17,-67.25,36.75,1005.36,-80.67,14.74,1956-10-05 06:00:00,999.98,-82.59,20.61,1956-10-06 00:00:00,1004.27,-80.25,24.75
185,TC195702,Lomy,1396,B,2,1957-06-17 18:00:00,990.8,-71.9,33.49,1957-06-17 18:00:00,1957-06-13 18:00:00,990.8,-71.9,33.49,1957-06-13 18:00:00,1002.83,-87.67,28.7,1957-06-20 18:00:00,1003.36,-36.75,51.75,1002.83,-87.67,28.7,1957-06-18 18:00:00,992.01,-63.54,35.77,1957-06-19 18:00:00,1000.0,-51.97,41.79
186,TC195703,Mandy,1407,B,2,1957-08-26 00:00:00,931.01,-61.55,34.13,1957-08-26 00:00:00,1957-08-16 18:00:00,931.01,-61.55,34.13,1957-08-15 06:00:00,1011.96,-21.09,12.42,1957-08-30 18:00:00,960.63,-29.5,59.69,1005.44,-28.95,14.3,1957-08-28 18:00:00,972.77,-53.91,46.83,1957-08-29 12:00:00,973.46,-42.83,52.62
187,TC195711,Tatiana,1419,B,2,1957-10-11 00:00:00,927.87,-61.25,31.66,1957-10-11 00:00:00,1957-10-01 12:00:00,927.87,-61.25,31.66,1957-10-01 12:00:00,1005.14,-37.53,15.49,1957-10-15 06:00:00,993.51,-16.25,42.25,1005.14,-37.53,15.49,1957-10-12 18:00:00,947.71,-55.05,43.98,1957-10-13 12:00:00,973.08,-42.05,48.15
188,TC195801,Bella,1446,B,2,1958-03-23 06:00:00,971.78,-39.51,48.84,1958-03-21 12:00:00,1958-03-20 00:00:00,973.04,-44.02,40.68,1958-03-20 00:00:00,983.53,-53.26,39.46,1958-03-24 00:00:00,977.54,-37.63,55.1,983.53,-53.26,39.46,1958-03-22 00:00:00,972.33,-42.15,43.46,1958-03-24 00:00:00,977.54,-37.63,55.1
189,TC195804,Erling,1464,B,2,1958-08-27 18:00:00,934.07,-51.08,36.18,1958-08-27 18:00:00,1958-08-20 06:00:00,934.07,-51.08,36.18,1958-08-20 00:00:00,1006.3,-35.68,15.18,1958-08-29 12:00:00,966.61,-34.87,56.75,1006.91,-35.75,15.65,1958-08-28 00:00:00,939.17,-48.71,38.07,1958-08-29 06:00:00,964.54,-36.72,53.82
190,TC195806,Hendrik,1471,B,2,1958-09-19 18:00:00,943.64,-69.89,31.95,1958-09-19 18:00:00,1958-09-14 18:00:00,943.64,-69.89,31.95,1958-09-14 18:00:00,1010.02,-76.99,26.53,1958-09-23 12:00:00,997.64,-31.75,48.25,1010.02,-76.99,26.53,1958-09-20 00:00:00,961.66,-68.26,33.44,1958-09-22 00:00:00,990.37,-52.0,49.5
191,TC195807,Jana,1480,B,2,1958-10-26 18:00:00,943.62,-48.59,44.82,1958-10-27 06:00:00,1958-10-27 06:00:00,948.18,-46.38,46.97,1958-10-26 06:00:00,980.39,-53.86,39.46,1958-10-31 18:00:00,988.04,-19.5,54.25,948.18,-46.38,46.97,1958-10-30 12:00:00,980.76,-27.22,48.98,1958-10-31 00:00:00,984.58,-23.75,51.25
192,TC195904,Olivia,1512,B,2,1959-09-07 12:00:00,969.41,-71.89,36.82,1959-09-07 12:00:00,1959-08-29 00:00:00,969.41,-71.89,36.82,1959-08-29 00:00:00,1012.37,-77.0,31.47,1959-09-11 06:00:00,991.63,-55.0,55.0,1012.37,-77.0,31.47,1959-09-09 18:00:00,991.36,-69.25,44.34,1959-09-10 00:00:00,992.59,-68.35,46.88
193,TC195906,Rayan,1520,B,2,1959-10-10 06:00:00,954.47,-56.03,23.07,1959-10-10 06:00:00,1959-10-03 12:00:00,954.47,-56.03,23.07,1959-10-03 12:00:00,1002.49,-15.79,12.61,1959-10-15 00:00:00,998.28,-29.12,43.07,1002.49,-15.79,12.61,1959-10-12 12:00:00,975.1,-50.44,25.1,1959-10-14 12:00:00,995.75,-32.77,34.87
194,TC195907,Shirley,1521,B,2,1959-10-17 18:00:00,980.42,-80.16,31.55,1959-10-17 12:00:00,1959-10-12 18:00:00,987.17,-79.87,30.36,1959-10-12 18:00:00,1006.17,-71.12,31.91,1959-10-21 12:00:00,999.59,-74.75,49.25,1006.17,-71.12,31.91,1959-10-17 18:00:00,980.42,-80.16,31.55,1959-10-18 18:00:00,1000.94,-81.44,34.09
195,TC195908,Tijjani,1525,B,2,1959-11-09 00:00:00,955.54,-85.71,23.34,1959-11-09 00:00:00,1959-11-05 00:00:00,955.54,-85.71,23.34,1959-11-05 00:00:00,1006.01,-78.45,25.58,1959-11-13 00:00:00,1001.4,-80.75,42.25,1006.01,-78.45,25.58,1959-11-09 12:00:00,965.19,-84.27,22.42,1959-11-12 06:00:00,974.77,-72.43,36.23
196,TC196005,Benjamin,0027,C,2,1960-10-26 00:00:00,939.87,-54.79,43.02,1960-10-25 12:00:00,1960-10-13 12:00:00,943.09,-60.6,37.45,1960-10-13 12:00:00,1006.14,-14.96,10.2,1960-10-26 18:00:00,957.44,-50.05,57.59,1006.14,-14.96,10.2,1960-10-25 18:00:00,943.93,-57.89,39.9,1960-10-26 18:00:00,957.44,-50.05,57.59
197,TC196103,Daniel,0068,C,2,1961-10-18 18:00:00,947.69,-70.69,28.71,1961-10-18 18:00:00,1961-10-13 12:00:00,947.69,-70.69,28.71,1961-10-13 12:00:00,1007.11,-63.63,21.37,1961-10-22 00:00:00,955.3,-47.51,59.21,1007.11,-63.63,21.37,1961-10-19 12:00:00,957.91,-67.24,32.87,1961-10-21 06:00:00,965.21,-50.68,52.29
198,TC196104,Emily,0072,C,2,1961-11-07 06:00:00,940.06,-30.26,35.64,1961-11-07 06:00:00,1961-10-25 12:00:00,940.06,-30.26,35.64,1961-10-25 12:00:00,1008.95,-60.55,25.51,1961-11-10 12:00:00,971.36,-30.95,58.33,1008.95,-60.55,25.51,1961-11-09 18:00:00,963.34,-31.62,54.65,1961-11-10 06:00:00,966.53,-29.35,55.73
199,TC196203,Geoffrey,0098,C,2,1962-06-09 06:00:00,997.47,-61.83,39.01,1962-06-09 06:00:00,1962-06-09 00:00:00,997.47,-61.83,39.01,1962-06-08 06:00:00,1007.85,-70.83,38.4,1962-06-12 06:00:00,999.0,-43.75,56.25,999.92,-63.17,38.36,1962-06-11 06:00:00,1005.92,-51.0,48.0,1962-06-11 06:00:00,1005.92,-51.0,48.0
