,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
4559,TC208006,Bonnie,-59.97,20.41,996.08,33.9,134.88,292.29,-8.44,197.3,38.02,2080-09-23 00:00:00,Tropical
4560,TC208006,Bonnie,-61.47,21.32,993.27,36.1,185.53,303.42,-7.32,212.05,79.21,2080-09-23 06:00:00,Tropical
4561,TC208006,Bonnie,-62.67,22.15,994.66,35.1,154.76,306.73,-5.91,229.96,105.6,2080-09-23 12:00:00,Tropical
4562,TC208006,Bonnie,-63.88,23.21,991.59,37.7,171.52,313.74,-5.39,238.06,137.44,2080-09-23 18:00:00,Tropical
4563,TC208006,Bonnie,-64.92,23.74,983.08,40.3,120.85,298.97,-6.49,245.8,157.4,2080-09-24 00:00:00,Tropical
4564,TC208006,Bonnie,-65.84,24.08,967.64,52.0,101.36,292.13,-8.02,269.92,197.22,2080-09-24 06:00:00,Tropical
4565,TC208006,Bonnie,-66.46,24.6,954.16,54.8,85.28,312.63,-8.36,286.95,235.91,2080-09-24 12:00:00,Tropical
4566,TC208006,Bonnie,-66.78,25.06,946.9,59.7,59.74,327.97,-8.56,288.64,255.5,2080-09-24 18:00:00,Tropical
4567,TC208006,Bonnie,-67.03,25.8,952.38,67.7,86.13,343.19,-4.58,289.43,273.57,2080-09-25 00:00:00,Tropical
4568,TC208006,Bonnie,-67.47,26.42,959.38,53.2,82.65,327.71,-0.07,291.08,296.31,2080-09-25 06:00:00,Tropical
4569,TC208006,Bonnie,-67.3,27.18,955.39,56.9,85.33,11.56,3.95,285.17,309.8,2080-09-25 12:00:00,Tropical
4570,TC208006,Bonnie,-67.19,28.39,946.84,55.0,135.23,4.68,6.26,286.69,319.8,2080-09-25 18:00:00,Tropical
4571,TC208006,Bonnie,-67.08,29.6,946.8,55.9,135.15,4.47,8.62,289.98,351.01,2080-09-26 00:00:00,Tropical
4572,TC208006,Bonnie,-66.84,30.64,941.18,64.3,117.53,11.02,8.08,290.19,362.77,2080-09-26 06:00:00,Tropical
4573,TC208006,Bonnie,-66.28,31.61,929.73,65.6,120.85,26.15,11.91,288.49,373.05,2080-09-26 12:00:00,Tropical
4574,TC208006,Bonnie,-65.18,32.87,933.81,69.8,173.75,35.99,18.36,289.29,374.61,2080-09-26 18:00:00,Transition
4575,TC208006,Bonnie,-63.18,33.94,928.75,69.6,220.37,57.14,27.42,289.39,370.22,2080-09-27 00:00:00,Transition
4576,TC208006,Bonnie,-60.28,35.62,927.96,65.1,324.25,54.25,44.39,292.66,366.81,2080-09-27 06:00:00,Transition
4577,TC208006,Bonnie,-56.33,37.4,925.56,66.1,404.4,60.31,63.9,279.39,316.27,2080-09-27 12:00:00,Transition
4578,TC208006,Bonnie,-51.79,40.0,919.42,80.9,488.91,52.89,83.43,238.34,222.64,2080-09-27 18:00:00,Transition
4579,TC208006,Bonnie,-46.43,43.31,934.18,62.5,577.45,49.29,103.72,201.44,117.52,2080-09-28 00:00:00,Transition
4580,TC208006,Bonnie,-41.23,47.38,945.18,51.6,608.74,40.38,115.69,165.23,34.33,2080-09-28 06:00:00,Transition
4581,TC208006,Bonnie,-37.6,50.38,944.85,45.1,426.03,37.33,122.75,127.66,-47.75,2080-09-28 12:00:00,Transition
4582,TC208006,Bonnie,-34.32,52.89,939.46,44.3,358.97,38.02,118.09,91.33,-66.76,2080-09-28 18:00:00,Transition
4583,TC208006,Bonnie,-30.57,55.02,939.46,41.3,340.76,45.0,115.56,40.86,-89.73,2080-09-29 00:00:00,Transition
4584,TC208006,Bonnie,-26.45,56.78,942.66,38.5,323.26,51.77,113.24,-10.04,-115.99,2080-09-29 06:00:00,Extratropical
4585,TC208006,Bonnie,-22.33,58.55,945.86,35.7,313.95,50.41,115.53,-49.98,-161.6,2080-09-29 12:00:00,Extratropical
4586,TC208007,Charlie,-62.04,32.76,1007.24,17.6,43.61,359.84,6.93,59.27,-8.6,2080-10-09 06:00:00,Tropical
4587,TC208007,Charlie,-61.5,32.65,1005.42,22.4,52.1,104.46,6.29,60.86,-4.19,2080-10-09 12:00:00,Tropical
4588,TC208007,Charlie,-60.62,32.85,1003.09,24.8,84.76,74.9,4.75,71.08,8.15,2080-10-09 18:00:00,Tropical
4589,TC208007,Charlie,-59.99,33.79,1002.17,26.6,120.06,29.17,2.49,84.08,25.6,2080-10-10 00:00:00,Tropical
4590,TC208007,Charlie,-60.5,34.89,1000.44,26.2,131.24,339.31,0.73,98.67,42.21,2080-10-10 06:00:00,Tropical
4591,TC208007,Charlie,-61.4,35.71,998.76,26.0,122.85,318.61,-0.8,113.79,51.68,2080-10-10 12:00:00,Tropical
4592,TC208007,Charlie,-61.88,35.96,997.77,25.9,51.31,302.85,-1.64,129.13,53.1,2080-10-10 18:00:00,Tropical
4593,TC208007,Charlie,-62.93,36.72,996.93,26.3,126.09,311.81,-0.66,145.2,44.72,2080-10-11 00:00:00,Tropical
4594,TC208007,Charlie,-64.13,37.49,994.32,28.0,136.96,308.99,2.77,166.83,45.97,2080-10-11 06:00:00,Tropical
4595,TC208007,Charlie,-65.64,38.01,988.87,34.9,144.49,293.73,5.45,188.68,51.82,2080-10-11 12:00:00,Tropical
4596,TC208007,Charlie,-67.79,38.68,982.55,40.4,201.57,291.8,7.3,199.65,57.09,2080-10-11 18:00:00,Tropical
4597,TC208007,Charlie,-69.63,38.83,980.14,39.8,160.43,276.11,7.2,198.36,79.95,2080-10-12 00:00:00,Tropical
4598,TC208007,Charlie,-71.79,38.25,985.78,37.0,198.49,251.06,5.66,187.76,109.65,2080-10-12 06:00:00,Tropical
4599,TC208007,Charlie,-72.24,37.55,987.65,29.4,87.21,207.39,1.99,172.07,127.6,2080-10-12 12:00:00,Tropical
4600,TC208007,Charlie,-72.94,37.12,988.42,32.7,77.87,232.25,-0.91,158.55,136.45,2080-10-12 18:00:00,Tropical
4601,TC208007,Charlie,-73.32,36.88,987.7,33.6,43.05,231.87,-0.98,152.51,145.64,2080-10-13 00:00:00,Tropical
4602,TC208007,Charlie,-73.47,36.52,988.35,30.7,42.49,199.04,0.12,158.32,142.58,2080-10-13 06:00:00,Tropical
4603,TC208007,Charlie,-73.01,36.55,988.24,30.3,41.0,85.74,3.33,170.0,140.02,2080-10-13 12:00:00,Tropical
4604,TC208007,Charlie,-72.97,36.83,985.86,30.8,32.08,6.26,6.29,179.71,137.23,2080-10-13 18:00:00,Tropical
4605,TC208007,Charlie,-72.94,37.12,983.46,36.9,32.06,6.17,7.32,180.89,139.53,2080-10-14 00:00:00,Tropical
4606,TC208007,Charlie,-72.87,37.58,980.55,38.1,51.81,6.06,8.84,185.7,143.71,2080-10-14 06:00:00,Tropical
4607,TC208007,Charlie,-72.43,37.43,981.15,33.0,42.32,113.46,8.75,189.82,148.96,2080-10-14 12:00:00,Tropical
4608,TC208007,Charlie,-72.49,37.82,982.08,35.6,43.57,353.63,6.74,185.33,150.89,2080-10-14 18:00:00,Tropical
4609,TC208007,Charlie,-71.93,37.74,980.19,34.2,50.15,100.2,5.4,173.96,152.16,2080-10-15 00:00:00,Tropical
4610,TC208007,Charlie,-71.58,37.69,979.4,36.3,31.05,100.39,6.75,171.3,152.77,2080-10-15 06:00:00,Tropical
4611,TC208007,Charlie,-70.67,37.56,977.1,36.5,81.51,100.63,7.24,180.31,161.83,2080-10-15 12:00:00,Tropical
4612,TC208007,Charlie,-69.65,37.63,973.25,40.1,90.02,84.41,10.26,190.04,184.98,2080-10-15 18:00:00,Tropical
4613,TC208007,Charlie,-68.73,38.16,965.95,46.8,100.04,54.11,13.27,191.45,209.04,2080-10-16 00:00:00,Tropical
4614,TC208007,Charlie,-67.94,38.85,958.11,46.6,102.81,41.63,16.58,192.16,233.15,2080-10-16 06:00:00,Transition
4615,TC208007,Charlie,-66.71,39.26,959.16,46.8,115.54,66.84,19.27,192.16,255.46,2080-10-16 12:00:00,Transition
4616,TC208007,Charlie,-64.73,39.86,957.89,47.4,182.55,68.09,19.66,181.42,270.28,2080-10-16 18:00:00,Transition
4617,TC208007,Charlie,-62.08,40.64,954.04,51.0,241.1,68.75,21.64,167.46,262.1,2080-10-17 00:00:00,Transition
4618,TC208007,Charlie,-58.81,41.69,951.5,51.2,297.19,66.73,25.97,147.11,239.46,2080-10-17 06:00:00,Transition
4619,TC208007,Charlie,-55.4,43.4,949.77,53.1,337.98,55.2,32.12,107.01,200.13,2080-10-17 12:00:00,Transition
4620,TC208007,Charlie,-51.91,46.2,949.22,49.6,416.01,40.39,40.14,62.16,152.83,2080-10-17 18:00:00,Transition
4621,TC208007,Charlie,-48.63,49.91,953.09,47.8,479.0,29.35,47.92,15.75,95.43,2080-10-18 00:00:00,Transition
4622,TC208007,Charlie,-48.03,54.62,948.82,42.2,525.27,4.11,52.38,-25.52,50.82,2080-10-18 06:00:00,Extratropical
4623,TC208007,Charlie,-52.22,57.36,941.09,45.4,400.63,320.85,54.62,-45.63,17.04,2080-10-18 12:00:00,Extratropical
4624,TC208007,Charlie,-54.14,56.93,943.77,38.1,125.85,247.78,58.93,-59.84,-27.95,2080-10-18 18:00:00,Extratropical
4625,TC208007,Charlie,-53.23,57.35,955.68,36.3,72.67,49.32,60.02,-87.99,-77.25,2080-10-19 00:00:00,Extratropical
4626,TC208007,Charlie,-52.1,58.15,965.98,30.0,111.02,36.57,61.12,-126.18,-105.73,2080-10-19 06:00:00,Extratropical
4627,TC208010,Erik,-40.0,27.35,1007.56,17.9,77.39,57.23,11.28,39.32,-65.47,2080-11-20 12:00:00,Tropical
4628,TC208010,Erik,-39.34,27.73,1006.44,19.7,77.21,57.14,10.31,40.07,-63.29,2080-11-20 18:00:00,Tropical
4629,TC208010,Erik,-38.68,28.1,1005.32,21.4,77.02,57.05,9.03,48.24,-52.51,2080-11-21 00:00:00,Tropical
4630,TC208010,Erik,-37.59,28.26,1003.73,20.2,108.66,80.83,5.44,59.63,-35.58,2080-11-21 06:00:00,Tropical
4631,TC208010,Erik,-36.64,28.78,1004.5,20.3,108.78,57.75,1.9,69.83,-26.95,2080-11-21 12:00:00,Tropical
4632,TC208010,Erik,-35.87,30.12,1001.87,21.0,166.57,26.34,-1.06,89.28,-37.19,2080-11-21 18:00:00,Tropical
4633,TC208010,Erik,-35.8,30.56,1002.89,23.9,49.31,8.22,-2.8,109.62,-37.78,2080-11-22 00:00:00,Tropical
4634,TC208010,Erik,-35.25,31.47,999.23,25.0,114.29,27.18,-3.59,133.0,-21.93,2080-11-22 06:00:00,Tropical
4635,TC208010,Erik,-34.92,32.31,997.47,29.8,98.4,18.41,-3.14,154.01,6.3,2080-11-22 12:00:00,Tropical
4636,TC208010,Erik,-34.74,34.17,992.41,33.7,207.23,4.46,-1.63,178.9,37.41,2080-11-22 18:00:00,Tropical
4637,TC208010,Erik,-35.3,35.49,991.17,36.4,156.17,340.95,-1.69,189.57,81.55,2080-11-23 00:00:00,Tropical
4638,TC208010,Erik,-36.15,36.42,990.58,34.3,128.3,323.79,-1.43,196.16,118.63,2080-11-23 06:00:00,Tropical
4639,TC208010,Erik,-37.08,37.25,992.53,34.1,124.18,318.49,-0.72,193.11,143.38,2080-11-23 12:00:00,Tropical
4640,TC208010,Erik,-38.69,37.58,991.44,34.5,146.38,284.5,0.17,181.08,160.4,2080-11-23 18:00:00,Tropical
4641,TC208010,Erik,-40.4,37.87,991.47,35.5,154.1,282.21,0.72,174.49,169.88,2080-11-24 00:00:00,Tropical
4642,TC208010,Erik,-42.62,38.22,990.99,36.5,198.18,281.27,0.92,162.34,172.2,2080-11-24 06:00:00,Tropical
4643,TC208010,Erik,-44.51,38.43,993.55,32.8,166.46,278.13,0.15,155.65,158.19,2080-11-24 12:00:00,Tropical
4644,TC208010,Erik,-45.81,39.38,993.24,31.5,154.26,313.27,-0.55,156.81,130.33,2080-11-24 18:00:00,Tropical
4645,TC208010,Erik,-46.04,40.52,994.61,31.8,128.81,351.51,1.78,154.0,81.73,2080-11-25 00:00:00,Tropical
4646,TC208010,Erik,-45.7,42.18,992.15,36.8,186.06,8.5,6.41,138.55,22.05,2080-11-25 06:00:00,Tropical
4647,TC208010,Erik,-44.41,44.83,992.12,39.5,313.05,18.87,12.78,92.74,-35.55,2080-11-25 12:00:00,Tropical
4648,TC208010,Erik,-41.65,48.03,994.93,39.6,414.21,29.65,19.76,25.41,-88.87,2080-11-25 18:00:00,Transition
4649,TC208010,Erik,-37.82,51.26,999.18,35.6,451.88,36.24,27.92,-35.56,-132.15,2080-11-26 00:00:00,Extratropical
4650,TC208010,Erik,-32.98,53.88,999.49,29.1,438.15,47.07,31.96,-79.13,-155.59,2080-11-26 06:00:00,Extratropical
4651,TC208010,Erik,-28.21,56.61,997.49,28.3,428.69,43.5,34.13,-110.52,-170.38,2080-11-26 12:00:00,Extratropical
4652,TC208010,Erik,-24.35,59.41,989.97,28.6,384.93,34.87,36.63,-141.33,-192.43,2080-11-26 18:00:00,Extratropical
4653,TC208209,Bryan,-51.19,13.86,1006.9,15.4,131.53,323.36,1.64,-30.81,-22.01,2082-08-22 18:00:00,Pre-Tropical
4654,TC208209,Bryan,-51.44,14.34,1006.79,23.0,60.34,333.13,0.29,-14.27,-23.23,2082-08-23 00:00:00,Pre-Tropical
4655,TC208209,Bryan,-52.15,15.68,1005.33,23.4,166.77,333.1,0.7,-3.16,-15.04,2082-08-23 06:00:00,Pre-Tropical
4656,TC208209,Bryan,-52.87,17.01,1005.78,26.3,166.78,332.92,1.67,-7.27,-8.4,2082-08-23 12:00:00,Pre-Tropical
4657,TC208209,Bryan,-54.9,17.92,1004.41,23.5,238.05,295.4,1.95,5.32,5.51,2082-08-23 18:00:00,Tropical
4658,TC208209,Bryan,-56.46,17.97,1004.64,24.9,166.14,271.92,4.34,21.93,13.34,2082-08-24 00:00:00,Tropical
4659,TC208209,Bryan,-57.81,18.74,1001.88,29.0,166.05,301.16,10.58,35.2,27.59,2082-08-24 06:00:00,Tropical
4660,TC208209,Bryan,-60.16,19.21,999.73,34.4,252.39,281.81,12.61,58.03,43.47,2082-08-24 12:00:00,Tropical
4661,TC208209,Bryan,-61.45,18.74,995.65,34.2,145.55,249.04,12.51,92.2,69.96,2082-08-24 18:00:00,Tropical
4662,TC208209,Bryan,-63.49,19.71,994.11,35.6,239.78,296.87,14.47,123.62,88.8,2082-08-25 00:00:00,Tropical
4663,TC208209,Bryan,-64.81,20.3,987.09,44.7,152.21,295.78,13.48,158.47,107.82,2082-08-25 06:00:00,Tropical
4664,TC208209,Bryan,-66.99,20.76,987.11,47.9,232.5,282.67,9.21,177.63,135.65,2082-08-25 12:00:00,Tropical
4665,TC208209,Bryan,-68.8,21.41,983.8,45.7,201.27,291.16,4.49,198.49,157.64,2082-08-25 18:00:00,Tropical
4666,TC208209,Bryan,-70.38,21.94,979.63,40.3,173.74,289.81,-0.92,224.75,185.75,2082-08-26 00:00:00,Tropical
4667,TC208209,Bryan,-71.9,22.73,976.79,45.1,179.92,299.57,-7.29,253.45,233.13,2082-08-26 06:00:00,Tropical
4668,TC208209,Bryan,-73.25,23.63,967.01,51.6,170.73,306.06,-11.23,272.46,280.27,2082-08-26 12:00:00,Tropical
4669,TC208209,Bryan,-74.33,24.72,941.56,61.3,162.67,318.1,-13.51,303.71,339.36,2082-08-26 18:00:00,Tropical
4670,TC208209,Bryan,-75.12,25.75,924.66,70.6,139.69,325.71,-12.1,321.04,386.99,2082-08-27 00:00:00,Tropical
4671,TC208209,Bryan,-75.71,26.52,910.92,71.8,103.45,325.36,-8.2,326.68,418.52,2082-08-27 06:00:00,Tropical
4672,TC208209,Bryan,-76.13,27.41,921.56,79.8,107.29,337.1,-3.68,322.22,433.55,2082-08-27 12:00:00,Tropical
4673,TC208209,Bryan,-76.15,28.33,915.64,84.8,103.14,359.11,-0.12,327.51,451.66,2082-08-27 18:00:00,Tropical
4674,TC208209,Bryan,-76.32,28.89,908.31,77.9,64.37,344.81,3.23,321.44,436.84,2082-08-28 00:00:00,Tropical
4675,TC208209,Bryan,-75.81,29.51,909.69,73.2,84.69,35.35,5.98,314.68,437.89,2082-08-28 06:00:00,Tropical
4676,TC208209,Bryan,-75.1,30.43,913.78,82.4,123.65,33.75,9.75,316.09,441.13,2082-08-28 12:00:00,Tropical
4677,TC208209,Bryan,-74.4,31.17,910.96,71.4,105.83,38.92,14.93,322.88,447.24,2082-08-28 18:00:00,Tropical
4678,TC208209,Bryan,-73.21,32.23,912.98,70.4,162.57,43.61,21.34,314.45,438.64,2082-08-29 00:00:00,Transition
4679,TC208209,Bryan,-72.23,33.54,913.58,69.8,172.35,31.83,25.78,309.27,433.27,2082-08-29 06:00:00,Transition
4680,TC208209,Bryan,-70.72,35.15,921.82,62.9,226.15,37.24,29.56,308.07,427.25,2082-08-29 12:00:00,Transition
4681,TC208209,Bryan,-69.2,36.56,923.27,61.8,208.13,40.72,31.33,298.15,420.22,2082-08-29 18:00:00,Transition
4682,TC208209,Bryan,-67.4,38.23,922.96,60.6,244.7,40.08,33.57,275.48,410.38,2082-08-30 00:00:00,Transition
4683,TC208209,Bryan,-65.53,39.86,923.64,56.7,243.14,41.08,37.85,246.96,403.88,2082-08-30 06:00:00,Transition
4684,TC208209,Bryan,-63.49,41.35,927.8,54.1,238.7,45.6,40.58,204.62,389.72,2082-08-30 12:00:00,Transition
4685,TC208209,Bryan,-61.61,43.08,931.49,50.0,246.43,38.24,38.27,167.97,358.09,2082-08-30 18:00:00,Transition
4686,TC208209,Bryan,-59.97,44.39,939.88,46.4,197.16,41.6,34.02,121.93,313.07,2082-08-31 00:00:00,Transition
4687,TC208209,Bryan,-58.79,45.1,950.77,38.8,121.4,49.72,28.15,76.59,253.33,2082-08-31 06:00:00,Transition
4688,TC208209,Bryan,-56.88,45.58,962.45,35.5,158.51,70.08,19.13,42.0,185.59,2082-08-31 12:00:00,Transition
4689,TC208209,Bryan,-54.53,46.17,971.27,34.2,193.76,70.0,12.97,21.1,113.09,2082-08-31 18:00:00,Transition
4690,TC208209,Bryan,-51.49,47.13,978.65,30.8,255.67,65.05,11.86,-11.0,42.62,2082-09-01 00:00:00,Extratropical
4691,TC208209,Bryan,-48.32,48.01,983.72,27.2,256.94,67.36,13.24,-40.72,-22.26,2082-09-01 06:00:00,Extratropical
4692,TC208209,Bryan,-44.66,48.55,987.71,25.9,277.53,77.43,15.13,-62.12,-82.35,2082-09-01 12:00:00,Extratropical
4693,TC208209,Bryan,-40.5,49.25,989.52,32.0,313.64,75.48,16.3,-76.87,-119.06,2082-09-01 18:00:00,Extratropical
4694,TC208209,Bryan,-35.75,50.0,991.38,30.0,352.11,76.14,16.73,-84.52,-132.17,2082-09-02 00:00:00,Extratropical
4695,TC208211,Dominic,-77.62,30.12,1011.17,20.6,196.67,17.77,-0.7,82.6,-79.86,2082-09-17 12:00:00,Tropical
4696,TC208211,Dominic,-78.12,30.71,1009.21,21.2,81.52,323.97,0.61,86.01,-79.9,2082-09-17 18:00:00,Tropical
4697,TC208211,Dominic,-77.98,30.55,1007.41,24.3,22.53,143.7,5.46,89.35,-64.74,2082-09-18 00:00:00,Tropical
4698,TC208211,Dominic,-77.75,30.72,1007.75,22.1,28.72,49.6,2.83,98.15,-63.65,2082-09-18 06:00:00,Tropical
4699,TC208211,Dominic,-77.52,30.88,1008.08,19.9,28.69,49.55,7.34,95.13,-43.5,2082-09-18 12:00:00,Tropical
4700,TC208211,Dominic,-77.66,31.05,1006.53,20.8,22.57,323.83,7.53,111.32,-66.35,2082-09-18 18:00:00,Tropical
4701,TC208211,Dominic,-77.52,30.88,1005.19,20.6,22.57,143.75,5.48,127.5,-50.02,2082-09-19 00:00:00,Tropical
4702,TC208211,Dominic,-77.25,31.77,1002.17,25.1,102.15,14.34,2.75,138.84,-52.53,2082-09-19 06:00:00,Tropical
4703,TC208211,Dominic,-77.36,32.23,994.99,29.8,51.6,348.69,6.59,143.49,-65.49,2082-09-19 12:00:00,Tropical
4704,TC208211,Dominic,-77.56,32.78,1002.25,22.7,64.58,343.26,5.28,139.01,-63.11,2082-09-19 18:00:00,Tropical
4705,TC208211,Dominic,-77.63,33.71,1001.2,23.8,102.98,356.72,6.82,122.21,-38.01,2082-09-20 00:00:00,Tropical
4706,TC208211,Dominic,-78.01,34.14,1000.88,23.3,59.57,323.22,8.36,94.93,-54.21,2082-09-20 06:00:00,Tropical
4707,TC208211,Dominic,-78.07,35.35,1001.87,16.8,135.13,357.92,10.18,70.88,-55.2,2082-09-20 12:00:00,Tropical
4708,TC208211,Dominic,-77.64,36.36,1005.17,16.0,118.82,18.52,11.44,55.16,-46.85,2082-09-20 18:00:00,Tropical
4709,TC208211,Dominic,-77.56,37.41,1004.45,16.8,116.44,3.68,14.72,55.15,-62.97,2082-09-21 00:00:00,Tropical
4710,TC208211,Dominic,-77.19,38.65,1001.78,14.7,141.77,13.04,14.51,39.51,-74.81,2082-09-21 06:00:00,Tropical
4711,TC208211,Dominic,-76.99,39.06,1000.53,13.6,48.91,21.01,16.58,25.6,-86.3,2082-09-21 12:00:00,Transition
4712,TC208211,Dominic,-75.43,39.11,1002.27,17.3,134.7,87.57,21.05,8.37,-104.63,2082-09-21 18:00:00,Transition
4713,TC208211,Dominic,-72.8,40.48,1001.89,19.2,271.61,55.38,29.37,-21.21,-126.66,2082-09-22 00:00:00,Extratropical
4714,TC208211,Dominic,-70.5,42.25,1000.27,21.1,274.52,43.69,31.3,-40.3,-139.76,2082-09-22 06:00:00,Extratropical
4715,TC208211,Dominic,-68.25,43.75,998.11,21.4,247.58,47.11,32.66,-45.62,-141.57,2082-09-22 12:00:00,Extratropical
4716,TC208303,Helena,-61.99,24.03,1000.96,26.5,134.15,303.12,-6.43,136.68,-98.31,2083-09-17 18:00:00,Tropical
4717,TC208303,Helena,-62.22,24.39,1003.11,24.7,45.93,329.46,-6.45,141.83,-68.02,2083-09-18 00:00:00,Tropical
4718,TC208303,Helena,-63.06,26.31,1000.36,28.8,229.7,338.71,-4.59,167.64,-28.86,2083-09-18 06:00:00,Tropical
4719,TC208303,Helena,-63.49,26.95,994.1,31.8,83.12,328.98,-0.39,196.11,-8.83,2083-09-18 12:00:00,Tropical
4720,TC208303,Helena,-63.66,27.98,990.52,35.0,116.0,351.89,0.78,225.96,62.41,2083-09-18 18:00:00,Tropical
4721,TC208303,Helena,-63.52,29.82,983.95,43.9,205.66,3.83,3.36,241.61,146.89,2083-09-19 00:00:00,Tropical
4722,TC208303,Helena,-64.1,31.03,970.33,45.5,145.56,337.49,6.4,249.01,201.96,2083-09-19 06:00:00,Tropical
4723,TC208303,Helena,-63.84,32.06,955.71,59.8,117.1,12.12,7.84,253.1,259.39,2083-09-19 12:00:00,Tropical
4724,TC208303,Helena,-63.38,33.2,938.39,65.4,133.48,18.92,9.15,244.79,321.1,2083-09-19 18:00:00,Tropical
4725,TC208303,Helena,-62.44,34.32,949.61,68.1,152.25,34.49,11.15,248.62,346.58,2083-09-20 00:00:00,Tropical
4726,TC208303,Helena,-61.26,35.15,945.62,65.7,141.23,49.09,10.85,248.66,349.7,2083-09-20 06:00:00,Tropical
4727,TC208303,Helena,-60.07,35.72,946.26,61.6,125.52,59.25,9.62,247.06,349.65,2083-09-20 12:00:00,Tropical
4728,TC208303,Helena,-58.86,36.52,944.29,66.5,140.91,50.47,7.95,252.31,347.49,2083-09-20 18:00:00,Tropical
4729,TC208303,Helena,-57.49,37.13,955.61,57.6,139.3,60.72,5.68,257.99,348.58,2083-09-21 00:00:00,Tropical
4730,TC208303,Helena,-56.46,37.58,950.92,53.4,103.15,61.49,3.47,255.84,347.69,2083-09-21 06:00:00,Tropical
4731,TC208303,Helena,-55.42,38.01,955.69,58.6,103.15,62.12,2.05,256.38,354.11,2083-09-21 12:00:00,Tropical
4732,TC208303,Helena,-54.81,38.63,951.41,58.2,87.75,37.64,1.83,258.69,366.98,2083-09-21 18:00:00,Tropical
4733,TC208303,Helena,-53.62,39.55,951.01,59.1,144.64,44.68,2.55,241.17,377.25,2083-09-22 00:00:00,Tropical
4734,TC208303,Helena,-52.37,40.83,950.5,59.1,177.68,36.23,4.08,207.27,369.49,2083-09-22 06:00:00,Tropical
4735,TC208303,Helena,-50.4,42.68,955.32,55.5,262.29,37.98,7.26,164.77,348.36,2083-09-22 12:00:00,Tropical
4736,TC208303,Helena,-48.12,44.6,961.89,51.4,282.1,39.91,11.17,115.81,299.13,2083-09-22 18:00:00,Tropical
4737,TC208303,Helena,-44.62,46.84,971.84,49.0,368.47,46.61,15.44,72.47,205.44,2083-09-23 00:00:00,Transition
4738,TC208303,Helena,-40.4,49.2,978.84,44.2,409.25,49.22,21.46,19.48,92.95,2083-09-23 06:00:00,Transition
4739,TC208303,Helena,-35.07,51.23,985.97,37.1,440.56,58.46,28.53,-50.23,-13.97,2083-09-23 12:00:00,Extratropical
4740,TC208303,Helena,-29.26,52.62,991.51,31.6,427.4,68.25,32.75,-74.62,-96.47,2083-09-23 18:00:00,Extratropical
4741,TC208303,Helena,-22.75,54.25,995.37,35.1,467.56,66.69,33.86,-71.96,-136.77,2083-09-24 00:00:00,Extratropical
4742,TC208304,John,-24.85,12.59,1008.08,14.1,21.5,345.19,6.77,-28.83,27.64,2083-09-25 12:00:00,Pre-Tropical
4743,TC208304,John,-25.3,13.49,1006.15,11.2,111.81,333.9,5.94,-8.56,24.22,2083-09-25 18:00:00,Pre-Tropical
4744,TC208304,John,-26.86,13.62,1007.45,17.4,169.38,274.72,3.94,21.48,21.93,2083-09-26 00:00:00,Tropical
4745,TC208304,John,-28.04,13.14,999.32,25.1,137.77,247.29,2.92,37.31,17.36,2083-09-26 06:00:00,Tropical
4746,TC208304,John,-28.77,13.05,1000.87,23.8,80.33,262.8,1.85,72.74,17.52,2083-09-26 12:00:00,Tropical
4747,TC208304,John,-29.7,12.88,997.41,28.3,101.96,259.35,2.69,105.93,21.42,2083-09-26 18:00:00,Tropical
4748,TC208304,John,-30.29,12.98,996.91,27.4,64.93,280.09,4.93,121.2,27.13,2083-09-27 00:00:00,Tropical
4749,TC208304,John,-31.09,13.08,994.87,25.1,87.84,276.97,7.35,134.63,28.83,2083-09-27 06:00:00,Tropical
4750,TC208304,John,-32.13,13.21,996.17,28.1,113.37,277.53,9.29,158.06,47.34,2083-09-27 12:00:00,Tropical
4751,TC208304,John,-33.29,13.29,988.95,37.5,126.08,274.18,11.07,175.61,51.51,2083-09-27 18:00:00,Tropical
4752,TC208304,John,-34.11,13.39,988.3,36.6,89.13,276.64,12.53,191.8,54.65,2083-09-28 00:00:00,Tropical
4753,TC208304,John,-35.24,13.7,989.8,34.2,126.77,286.28,12.91,201.28,52.43,2083-09-28 06:00:00,Tropical
4754,TC208304,John,-36.68,13.89,993.27,33.3,157.21,277.51,11.66,207.96,69.31,2083-09-28 12:00:00,Tropical
4755,TC208304,John,-37.94,13.93,990.2,36.5,136.24,271.81,11.75,212.29,76.7,2083-09-28 18:00:00,Tropical
4756,TC208304,John,-39.14,13.99,983.07,39.0,129.26,273.24,9.58,207.31,88.29,2083-09-29 00:00:00,Tropical
4757,TC208304,John,-40.17,13.99,977.45,46.2,111.7,269.74,6.89,203.93,113.08,2083-09-29 06:00:00,Tropical
4758,TC208304,John,-41.78,14.46,986.31,44.2,181.37,286.73,2.7,207.66,141.69,2083-09-29 12:00:00,Tropical
4759,TC208304,John,-42.97,14.75,976.34,44.3,131.45,284.31,-0.51,206.93,160.45,2083-09-29 18:00:00,Tropical
4760,TC208304,John,-44.06,15.31,973.66,45.4,132.48,298.16,-4.58,203.04,173.3,2083-09-30 00:00:00,Tropical
4761,TC208304,John,-45.07,15.68,958.4,49.9,115.79,290.73,-7.06,204.67,184.56,2083-09-30 06:00:00,Tropical
